rank_this_week,rank_last_week,player_name,events,money,ytd_victories,tournamet_id,tournament_name,year,type
T28,NA,Corey Conners,1,"$72,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,Bryson DeChambeau,1,"$72,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,J.T. Poston,1,"$72,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T33,NA,Patrick Cantlay,1,"$56,111",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T33,NA,Sungjae Im,1,"$56,111",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T33,NA,Tommy Fleetwood,1,"$56,111",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T33,NA,Kevin Streelman,1,"$56,111",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T33,NA,Kevin Na,1,"$56,111",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T33,NA,Nick Taylor,1,"$56,111",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T33,NA,Graeme McDowell,1,"$56,111",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T33,NA,Sergio Garcia,1,"$56,111",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T33,NA,Henrik Stenson,1,"$56,111",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T42,NA,Sung Kang,1,"$49,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T42,NA,Jason Kokrak,1,"$49,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T42,NA,Mackenzie Hughes,1,"$49,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T45,NA,Patrick Reed,1,"$46,500",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T45,NA,Rory McIlroy,1,"$46,500",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T47,NA,Tyler Duncan,1,"$44,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T47,NA,Matthew Wolff,1,"$44,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T49,NA,Keegan Bradley,1,"$40,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T49,NA,Max Homa,1,"$40,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T49,NA,Joaquin Niemann,1,"$40,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T49,NA,Jon Rahm,1,"$40,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T49,NA,Marc Leishman,1,"$40,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T54,NA,Gary Woodland,1,"$37,250",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T54,NA,Michael Thompson,1,"$37,250",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Cameron Smith,1,"$35,250",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Viktor Hovland,1,"$35,250",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Matt Wallace,1,"$35,250",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Matt Jones,1,"$35,250",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
60,NA,Tony Finau,1,"$33,250",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T61,NA,Brandt Snedeker,1,"$32,625",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T61,NA,Paul Casey,1,"$32,625",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T63,NA,Ian Poulter,1,"$32,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T63,NA,Danny Willett,1,"$32,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T63,NA,Tyrrell Hatton,1,"$32,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T66,NA,Adam Hadwin,1,"$31,375",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T66,NA,C.T. Pan,1,"$31,375",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
68,NA,Rafa Cabrera Bello,1,"$30,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
1,T3,Richy Werenski,1,"$630,000",NA,t472,Barracuda Championship,2020,weekly
2,,Troy Merritt,1,"$381,500",NA,t472,Barracuda Championship,2020,weekly
3,,Fabián Gómez,1,"$206,500",NA,t472,Barracuda Championship,2020,weekly
T4,T59,Scott Stallings,1,"$135,188",NA,t472,Barracuda Championship,2020,weekly
T4,,Robert Streb,1,"$135,188",NA,t472,Barracuda Championship,2020,weekly
6,,Maverick McNealy,1,"$118,125",NA,t472,Barracuda Championship,2020,weekly
7,,Aaron Wise,1,"$109,375",NA,t472,Barracuda Championship,2020,weekly
T8,T3,Emiliano Grillo,1,"$95,375",NA,t472,Barracuda Championship,2020,weekly
T8,,Seamus Power,1,"$95,375",NA,t472,Barracuda Championship,2020,weekly
T8,T3,Alex Noren,1,"$95,375",NA,t472,Barracuda Championship,2020,weekly
T11,T12,Ryan Moore,1,"$69,475",NA,t472,Barracuda Championship,2020,weekly
T11,T30,Kyle Stanley,1,"$69,475",NA,t472,Barracuda Championship,2020,weekly
T11,,Joseph Bramlett,1,"$69,475",NA,t472,Barracuda Championship,2020,weekly
T11,T43,Brandon Hagy,1,"$69,475",NA,t472,Barracuda Championship,2020,weekly
T11,T38,Adam Schenk,1,"$69,475",NA,t472,Barracuda Championship,2020,weekly
16,,Chesson Hadley,1,"$56,875",NA,t472,Barracuda Championship,2020,weekly
17,T23,Pat Perez,1,"$53,375",NA,t472,Barracuda Championship,2020,weekly
T18,,Kris Ventura,1,"$48,125",NA,t472,Barracuda Championship,2020,weekly
T18,T30,Patrick Rodgers,1,"$48,125",NA,t472,Barracuda Championship,2020,weekly
T20,,Beau Hossler,1,"$38,150",NA,t472,Barracuda Championship,2020,weekly
T20,,Sam Ryder,1,"$38,150",NA,t472,Barracuda Championship,2020,weekly
T20,,Roberto Castro,1,"$38,150",NA,t472,Barracuda Championship,2020,weekly
T23,,Cameron Percy,1,"$28,088",NA,t472,Barracuda Championship,2020,weekly
T23,T26,Michael Gligic,1,"$28,088",NA,t472,Barracuda Championship,2020,weekly
T23,,Charley Hoffman,1,"$28,088",NA,t472,Barracuda Championship,2020,weekly
T23,,Russell Knox,1,"$28,088",NA,t472,Barracuda Championship,2020,weekly
T27,T12,Bo Hoag,1,"$23,975",NA,t472,Barracuda Championship,2020,weekly
T27,,Tyler McCumber,1,"$23,975",NA,t472,Barracuda Championship,2020,weekly
T27,,Rob Oppenheim,1,"$23,975",NA,t472,Barracuda Championship,2020,weekly
T30,,Mark Anderson,1,"$20,883",NA,t472,Barracuda Championship,2020,weekly
T30,T12,Cam Davis,1,"$20,883",NA,t472,Barracuda Championship,2020,weekly
T30,T30,Denny McCarthy,1,"$20,883",NA,t472,Barracuda Championship,2020,weekly
T33,,Zac Blair,1,"$17,430",NA,t472,Barracuda Championship,2020,weekly
T33,,Wyndham Clark,1,"$17,430",NA,t472,Barracuda Championship,2020,weekly
T33,,Kevin Tway,1,"$17,430",NA,t472,Barracuda Championship,2020,weekly
T33,,Sangmoon Bae,1,"$17,430",NA,t472,Barracuda Championship,2020,weekly
T33,T59,Peter Uihlein,1,"$17,430",NA,t472,Barracuda Championship,2020,weekly
38,63,K.H. Lee,1,"$15,225",NA,t472,Barracuda Championship,2020,weekly
T39,,Brian Gay,1,"$12,425",NA,t472,Barracuda Championship,2020,weekly
T39,T50,Tim Wilkinson,1,"$12,425",NA,t472,Barracuda Championship,2020,weekly
T39,,Roger Sloan,1,"$12,425",NA,t472,Barracuda Championship,2020,weekly
T39,,Peter Malnati,1,"$12,425",NA,t472,Barracuda Championship,2020,weekly
T39,T43,Si Woo Kim,1,"$12,425",NA,t472,Barracuda Championship,2020,weekly
T44,,J.J. Spaun,1,"$9,345",NA,t472,Barracuda Championship,2020,weekly
T44,T18,Doug Ghim,1,"$9,345",NA,t472,Barracuda Championship,2020,weekly
T44,,David Hearn,1,"$9,345",NA,t472,Barracuda Championship,2020,weekly
T47,,Bud Cauley,1,"$8,680",NA,t472,Barracuda Championship,2020,weekly
T47,,Russell Henley,1,"$8,680",NA,t472,Barracuda Championship,2020,weekly
T49,T38,Chris Baker,1,"$8,278",NA,t472,Barracuda Championship,2020,weekly
T49,T53,Austin Cook,1,"$8,278",NA,t472,Barracuda Championship,2020,weekly
T49,,Brendan Steele,1,"$8,278",NA,t472,Barracuda Championship,2020,weekly
T49,T50,Arjun Atwal,1,"$8,278",NA,t472,Barracuda Championship,2020,weekly
53,,Matthew NeSmith,1,"$8,085",NA,t472,Barracuda Championship,2020,weekly
54,,Lanto Griffin,1,"$8,015",NA,t472,Barracuda Championship,2020,weekly
55,T3,Robby Shelton,1,"$7,945",NA,t472,Barracuda Championship,2020,weekly
56,,Rhein Gibson,1,"$7,875",NA,t472,Barracuda Championship,2020,weekly
T57,T43,Alex Cejka,1,"$7,770",NA,t472,Barracuda Championship,2020,weekly
T57,T43,Michael Gellerman,1,"$7,770",NA,t472,Barracuda Championship,2020,weekly
59,,Brian Davis,1,"$7,665",NA,t472,Barracuda Championship,2020,weekly
60,,Dicky Pride,1,"$7,595",NA,t472,Barracuda Championship,2020,weekly
61,,Omar Uresti,1,"$7,455",NA,t472,Barracuda Championship,2020,weekly
1,,Michael Thompson,1,"$1,188,000",NA,t525,3M Open,2020,weekly
2,,Adam Long,1,"$719,400",NA,t525,3M Open,2020,weekly
T3,,Emiliano Grillo,1,"$250,800",NA,t525,3M Open,2020,weekly
T3,,Cameron Tringale,1,"$250,800",NA,t525,3M Open,2020,weekly
T3,,Max Homa,1,"$250,800",NA,t525,3M Open,2020,weekly
T3,,Robby Shelton,1,"$250,800",NA,t525,3M Open,2020,weekly
T3,,Richy Werenski,1,"$250,800",NA,t525,3M Open,2020,weekly
T3,T46,Charles Howell III,1,"$250,800",NA,t525,3M Open,2020,weekly
T3,,Charl Schwartzel,1,"$250,800",NA,t525,3M Open,2020,weekly
T3,,Alex Noren,1,"$250,800",NA,t525,3M Open,2020,weekly
T3,8,Tony Finau,1,"$250,800",NA,t525,3M Open,2020,weekly
T12,T38,Ryan Moore,1,"$127,050",NA,t525,3M Open,2020,weekly
T12,,Nick Watney,1,"$127,050",NA,t525,3M Open,2020,weekly
T12,T10,Xinjun Zhang,1,"$127,050",NA,t525,3M Open,2020,weekly
T12,T60,Bo Hoag,1,"$127,050",NA,t525,3M Open,2020,weekly
T12,,Cam Davis,1,"$127,050",NA,t525,3M Open,2020,weekly
T12,T22,Matthew Wolff,1,"$127,050",NA,t525,3M Open,2020,weekly
T18,T13,Harris English,1,"$87,450",NA,t525,3M Open,2020,weekly
T18,,Talor Gooch,1,"$87,450",NA,t525,3M Open,2020,weekly
T18,59,Sepp Straka,1,"$87,450",NA,t525,3M Open,2020,weekly
T18,,Doug Ghim,1,"$87,450",NA,t525,3M Open,2020,weekly
T18,T22,Dylan Frittelli,1,"$87,450",NA,t525,3M Open,2020,weekly
T23,,Aaron Baddeley,1,"$63,690",NA,t525,3M Open,2020,weekly
T23,,Pat Perez,1,"$63,690",NA,t525,3M Open,2020,weekly
T23,T6,Henrik Norlander,1,"$63,690",NA,t525,3M Open,2020,weekly
T26,,Michael Gligic,1,"$48,180",NA,t525,3M Open,2020,weekly
T26,,Hank Lebioda,1,"$48,180",NA,t525,3M Open,2020,weekly
T26,,Danny Lee,1,"$48,180",NA,t525,3M Open,2020,weekly
T26,,Brice Garnett,1,"$48,180",NA,t525,3M Open,2020,weekly
T30,T42,Jason Dufner,1,"$34,577",NA,t525,3M Open,2020,weekly
T30,T10,Luke List,1,"$34,577",NA,t525,3M Open,2020,weekly
T30,,Rafa Cabrera Bello,1,"$34,577",NA,t525,3M Open,2020,weekly
T30,,Kyle Stanley,1,"$34,577",NA,t525,3M Open,2020,weekly
T30,,Tom Lewis,1,"$34,577",NA,t525,3M Open,2020,weekly
T30,T18,Patrick Rodgers,1,"$34,577",NA,t525,3M Open,2020,weekly
T30,,Sam Burns,1,"$34,577",NA,t525,3M Open,2020,weekly
T30,T56,Denny McCarthy,1,"$34,577",NA,t525,3M Open,2020,weekly
T38,,Chris Kirk,1,"$24,750",NA,t525,3M Open,2020,weekly
T38,,Chris Baker,1,"$24,750",NA,t525,3M Open,2020,weekly
T38,,Adam Schenk,1,"$24,750",NA,t525,3M Open,2020,weekly
T38,,Bronson Burgoon,1,"$24,750",NA,t525,3M Open,2020,weekly
T38,,Brian Harman,1,"$24,750",NA,t525,3M Open,2020,weekly
T43,T60,Stewart Cink,1,"$17,980",NA,t525,3M Open,2020,weekly
T43,,Alex Cejka,1,"$17,980",NA,t525,3M Open,2020,weekly
T43,,Patton Kizzire,1,"$17,980",NA,t525,3M Open,2020,weekly
T43,,Tom Hoge,1,"$17,980",NA,t525,3M Open,2020,weekly
T43,T18,Si Woo Kim,1,"$17,980",NA,t525,3M Open,2020,weekly
T43,,Brandon Hagy,1,"$17,980",NA,t525,3M Open,2020,weekly
T43,,Michael Gellerman,1,"$17,980",NA,t525,3M Open,2020,weekly
T50,,Arjun Atwal,1,"$15,686",NA,t525,3M Open,2020,weekly
T50,,Robert Garrigus,1,"$15,686",NA,t525,3M Open,2020,weekly
T50,,Tim Wilkinson,1,"$15,686",NA,t525,3M Open,2020,weekly
T53,,Josh Teater,1,"$15,312",NA,t525,3M Open,2020,weekly
T53,,Austin Cook,1,"$15,312",NA,t525,3M Open,2020,weekly
T55,,Kramer Hickok,1,"$14,982",NA,t525,3M Open,2020,weekly
T55,,Bill Haas,1,"$14,982",NA,t525,3M Open,2020,weekly
T55,,John Merrick,1,"$14,982",NA,t525,3M Open,2020,weekly
58,,K.J. Choi,1,"$14,718",NA,t525,3M Open,2020,weekly
T59,,Peter Uihlein,1,"$14,520",NA,t525,3M Open,2020,weekly
T59,,Scott Stallings,1,"$14,520",NA,t525,3M Open,2020,weekly
61,,George McNeill,1,"$14,322",NA,t525,3M Open,2020,weekly
62,,Bo Van Pelt,1,"$14,190",NA,t525,3M Open,2020,weekly
63,,K.H. Lee,1,"$14,058",NA,t525,3M Open,2020,weekly
64,,Tommy Gainey,1,"$13,926",NA,t525,3M Open,2020,weekly
65,,Matt Every,1,"$13,794",NA,t525,3M Open,2020,weekly
1,T26,Jon Rahm,1,"$1,674,000",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
2,,Ryan Palmer,1,"$1,013,700",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
3,T26,Matt Fitzpatrick,1,"$641,700",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T4,T38,Matt Wallace,1,"$418,500",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T4,T7,Jason Day,1,"$418,500",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T6,T30,Henrik Norlander,1,"$325,500",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T6,T47,Mackenzie Hughes,1,"$325,500",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
8,,Tony Finau,1,"$290,625",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
9,,Kevin Na,1,"$272,025",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T10,,Luke List,1,"$234,825",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T10,,Xinjun Zhang,1,"$234,825",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T10,T38,Patrick Reed,1,"$234,825",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T13,T51,Brendan Steele,1,"$171,585",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T13,,Jordan Spieth,1,"$171,585",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T13,,Harris English,1,"$171,585",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T13,T14,Xander Schauffele,1,"$171,585",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T13,T7,Billy Horschel,1,"$171,585",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T18,T55,Steve Stricker,1,"$127,875",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T18,2,Justin Thomas,1,"$127,875",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T18,,Patrick Rodgers,1,"$127,875",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T18,63,Si Woo Kim,1,"$127,875",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T22,,Dylan Frittelli,1,"$78,120",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T22,,Brendon Todd,1,"$78,120",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T22,T5,Gary Woodland,1,"$78,120",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T22,,Keith Mitchell,1,"$78,120",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T22,T38,Corey Conners,1,"$78,120",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T22,,Scottie Scheffler,1,"$78,120",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T22,,Matthew Wolff,1,"$78,120",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T22,T17,Chez Reavie,1,"$78,120",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T30,,Rory McIlroy,1,"$51,925",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T30,,Sergio Garcia,1,"$51,925",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T30,T38,Matt Kuchar,1,"$51,925",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T30,,Bubba Watson,1,"$51,925",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T30,,Danny Willett,1,"$51,925",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T30,T7,Patrick Cantlay,1,"$51,925",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T36,,Carl Pettersson,1,"$43,245",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T36,,Lucas Glover,1,"$43,245",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T38,,Ryan Moore,1,"$37,665",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T38,,Marc Leishman,1,"$37,665",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T38,,Scott Harrington,1,"$37,665",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T38,,Tiger Woods,1,"$37,665",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T42,T55,Jason Dufner,1,"$30,225",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T42,T47,C.T. Pan,1,"$30,225",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T42,,Bud Cauley,1,"$30,225",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T42,,Lanto Griffin,1,"$30,225",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T46,T60,Carlos Ortiz,1,"$23,839",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T46,3,Viktor Hovland,1,"$23,839",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T46,,Sebastián Muñoz,1,"$23,839",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T46,1,Collin Morikawa,1,"$23,839",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T46,,Jim Furyk,1,"$23,839",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T46,,Charles Howell III,1,"$23,839",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T52,T57,Phil Mickelson,1,"$21,762",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T52,T7,Kevin Streelman,1,"$21,762",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T52,T64,Louis Oosthuizen,1,"$21,762",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T52,T34,Adam Hadwin,1,"$21,762",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T56,,Abraham Ancer,1,"$21,111",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T56,,Denny McCarthy,1,"$21,111",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T56,T30,Zach Johnson,1,"$21,111",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
59,T14,Sepp Straka,1,"$20,739",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T60,,Bo Hoag,1,"$20,088",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T60,,Brooks Koepka,1,"$20,088",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T60,,Jimmy Walker,1,"$20,088",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T60,,Scott Piercy,1,"$20,088",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T60,T17,Stewart Cink,1,"$20,088",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T60,,Vijay Singh,1,"$20,088",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T66,,William McGirt,1,"$19,158",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T66,T38,Keegan Bradley,1,"$19,158",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T66,,Cameron Smith,1,"$19,158",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T66,,Tyler Duncan,1,"$19,158",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
70,,Mark Hubbard,1,"$18,693",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
71,,Sung Kang,1,"$18,507",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
72,,Joel Dahmen,1,"$18,321",NA,t023,the Memorial Tournament presented by Nationwide,2020,weekly
1,,Collin Morikawa,1,"$1,116,000",NA,t533,Workday Charity Open,2020,weekly
2,,Justin Thomas,1,"$675,800",NA,t533,Workday Charity Open,2020,weekly
3,T12,Viktor Hovland,1,"$427,800",NA,t533,Workday Charity Open,2020,weekly
4,,Chase Seiffert,1,"$303,800",NA,t533,Workday Charity Open,2020,weekly
T5,,Ian Poulter,1,"$239,475",NA,t533,Workday Charity Open,2020,weekly
T5,,Gary Woodland,1,"$239,475",NA,t533,Workday Charity Open,2020,weekly
T7,,Kevin Streelman,1,"$169,393",NA,t533,Workday Charity Open,2020,weekly
T7,,Jason Day,1,"$169,393",NA,t533,Workday Charity Open,2020,weekly
T7,,Billy Horschel,1,"$169,393",NA,t533,Workday Charity Open,2020,weekly
T7,,Charley Hoffman,1,"$169,393",NA,t533,Workday Charity Open,2020,weekly
T7,,Russell Henley,1,"$169,393",NA,t533,Workday Charity Open,2020,weekly
T7,,Patrick Cantlay,1,"$169,393",NA,t533,Workday Charity Open,2020,weekly
T7,,Sam Ryder,1,"$169,393",NA,t533,Workday Charity Open,2020,weekly
T14,,Xander Schauffele,1,"$113,150",NA,t533,Workday Charity Open,2020,weekly
T14,T8,Sepp Straka,1,"$113,150",NA,t533,Workday Charity Open,2020,weekly
T14,,Matt Jones,1,"$113,150",NA,t533,Workday Charity Open,2020,weekly
T17,,Stewart Cink,1,"$88,350",NA,t533,Workday Charity Open,2020,weekly
T17,,Rory Sabbatini,1,"$88,350",NA,t533,Workday Charity Open,2020,weekly
T17,,Chez Reavie,1,"$88,350",NA,t533,Workday Charity Open,2020,weekly
T17,,Talor Gooch,1,"$88,350",NA,t533,Workday Charity Open,2020,weekly
T17,T30,Sam Burns,1,"$88,350",NA,t533,Workday Charity Open,2020,weekly
T22,T8,Troy Merritt,1,"$59,830",NA,t533,Workday Charity Open,2020,weekly
T22,T21,Hideki Matsuyama,1,"$59,830",NA,t533,Workday Charity Open,2020,weekly
T22,,Jerry Kelly,1,"$59,830",NA,t533,Workday Charity Open,2020,weekly
T22,T12,Rickie Fowler,1,"$59,830",NA,t533,Workday Charity Open,2020,weekly
T26,,Brian Gay,1,"$45,260",NA,t533,Workday Charity Open,2020,weekly
T26,,Roger Sloan,1,"$45,260",NA,t533,Workday Charity Open,2020,weekly
T26,,Matt Fitzpatrick,1,"$45,260",NA,t533,Workday Charity Open,2020,weekly
T26,,Jon Rahm,1,"$45,260",NA,t533,Workday Charity Open,2020,weekly
T30,,Joaquin Niemann,1,"$37,898",NA,t533,Workday Charity Open,2020,weekly
T30,,Zach Johnson,1,"$37,898",NA,t533,Workday Charity Open,2020,weekly
T30,,Tim Wilkinson,1,"$37,898",NA,t533,Workday Charity Open,2020,weekly
T30,T12,Henrik Norlander,1,"$37,898",NA,t533,Workday Charity Open,2020,weekly
T34,,Graeme McDowell,1,"$31,543",NA,t533,Workday Charity Open,2020,weekly
T34,T45,K.H. Lee,1,"$31,543",NA,t533,Workday Charity Open,2020,weekly
T34,T4,Adam Hadwin,1,"$31,543",NA,t533,Workday Charity Open,2020,weekly
T34,T21,Richy Werenski,1,"$31,543",NA,t533,Workday Charity Open,2020,weekly
T38,T45,Keegan Bradley,1,"$23,250",NA,t533,Workday Charity Open,2020,weekly
T38,,Shane Lowry,1,"$23,250",NA,t533,Workday Charity Open,2020,weekly
T38,,Patrick Reed,1,"$23,250",NA,t533,Workday Charity Open,2020,weekly
T38,,Corey Conners,1,"$23,250",NA,t533,Workday Charity Open,2020,weekly
T38,T39,Austin Cook,1,"$23,250",NA,t533,Workday Charity Open,2020,weekly
T38,T30,Adam Schenk,1,"$23,250",NA,t533,Workday Charity Open,2020,weekly
T38,T12,Matt Wallace,1,"$23,250",NA,t533,Workday Charity Open,2020,weekly
T38,T45,Pat Perez,1,"$23,250",NA,t533,Workday Charity Open,2020,weekly
T38,,Matt Kuchar,1,"$23,250",NA,t533,Workday Charity Open,2020,weekly
T47,,Nick Taylor,1,"$16,306",NA,t533,Workday Charity Open,2020,weekly
T47,,C.T. Pan,1,"$16,306",NA,t533,Workday Charity Open,2020,weekly
T47,T30,Chris Stroud,1,"$16,306",NA,t533,Workday Charity Open,2020,weekly
T47,,Mackenzie Hughes,1,"$16,306",NA,t533,Workday Charity Open,2020,weekly
T51,,Chesson Hadley,1,"$14,849",NA,t533,Workday Charity Open,2020,weekly
T51,,Adam Long,1,"$14,849",NA,t533,Workday Charity Open,2020,weekly
T51,T30,J.J. Spaun,1,"$14,849",NA,t533,Workday Charity Open,2020,weekly
T51,,Brendan Steele,1,"$14,849",NA,t533,Workday Charity Open,2020,weekly
T55,,Jason Dufner,1,"$14,384",NA,t533,Workday Charity Open,2020,weekly
T55,67,Steve Stricker,1,"$14,384",NA,t533,Workday Charity Open,2020,weekly
T57,,Phil Mickelson,1,"$14,074",NA,t533,Workday Charity Open,2020,weekly
T57,T39,Scott Stallings,1,"$14,074",NA,t533,Workday Charity Open,2020,weekly
T57,,Andrew Putnam,1,"$14,074",NA,t533,Workday Charity Open,2020,weekly
T60,,Carlos Ortiz,1,"$13,764",NA,t533,Workday Charity Open,2020,weekly
T60,,Bronson Burgoon,1,"$13,764",NA,t533,Workday Charity Open,2020,weekly
62,T53,Sungjae Im,1,"$13,578",NA,t533,Workday Charity Open,2020,weekly
63,T57,Si Woo Kim,1,"$13,454",NA,t533,Workday Charity Open,2020,weekly
T64,,Peter Malnati,1,"$13,268",NA,t533,Workday Charity Open,2020,weekly
T64,,Louis Oosthuizen,1,"$13,268",NA,t533,Workday Charity Open,2020,weekly
