rank_this_week,rank_last_week,player_name,rounds,total,tournamet_id,tournament_name,year,type
T1,T6,Xander Schauffele,4,21,t060,TOUR Championship,2020,weekly
T1,T12,Collin Morikawa,4,21,t060,TOUR Championship,2020,weekly
3,T2,Dustin Johnson,4,20,t060,TOUR Championship,2020,weekly
T4,T6,Justin Thomas,4,19,t060,TOUR Championship,2020,weekly
T4,T35,Sungjae Im,4,19,t060,TOUR Championship,2020,weekly
T6,T49,Harris English,4,18,t060,TOUR Championship,2020,weekly
T6,T6,Tony Finau,4,18,t060,TOUR Championship,2020,weekly
T6,T2,Rory McIlroy,4,18,t060,TOUR Championship,2020,weekly
T6,T35,Sebastián Muñoz,4,18,t060,TOUR Championship,2020,weekly
T6,T28,Cameron Smith,4,18,t060,TOUR Championship,2020,weekly
T11,T6,Scottie Scheffler,4,17,t060,TOUR Championship,2020,weekly
T11,T19,Tyrrell Hatton,4,17,t060,TOUR Championship,2020,weekly
T13,T19,Lanto Griffin,4,16,t060,TOUR Championship,2020,weekly
T13,T35,Mackenzie Hughes,4,16,t060,TOUR Championship,2020,weekly
T13,T35,Daniel Berger,4,16,t060,TOUR Championship,2020,weekly
T13,,Webb Simpson,4,16,t060,TOUR Championship,2020,weekly
T13,T49,Ryan Palmer,4,16,t060,TOUR Championship,2020,weekly
T13,T4,Jon Rahm,4,16,t060,TOUR Championship,2020,weekly
T13,T58,Cameron Champ,4,16,t060,TOUR Championship,2020,weekly
T20,T35,Abraham Ancer,4,15,t060,TOUR Championship,2020,weekly
T20,T35,Kevin Kisner,4,15,t060,TOUR Championship,2020,weekly
22,T58,Billy Horschel,4,14,t060,TOUR Championship,2020,weekly
T23,T12,Hideki Matsuyama,4,13,t060,TOUR Championship,2020,weekly
T23,T12,Patrick Reed,4,13,t060,TOUR Championship,2020,weekly
T23,T19,Viktor Hovland,4,13,t060,TOUR Championship,2020,weekly
T26,T4,Joaquin Niemann,4,12,t060,TOUR Championship,2020,weekly
T26,69,Marc Leishman,4,12,t060,TOUR Championship,2020,weekly
T26,1,Brendon Todd,4,12,t060,TOUR Championship,2020,weekly
29,T19,Bryson DeChambeau,4,11,t060,TOUR Championship,2020,weekly
30,T58,Kevin Na,4,9,t060,TOUR Championship,2020,weekly
1,T52,Brendon Todd,4,18,t028,BMW Championship,2020,weekly
T2,T5,Dustin Johnson,4,15,t028,BMW Championship,2020,weekly
T2,T26,Rory McIlroy,4,15,t028,BMW Championship,2020,weekly
T4,,Joaquin Niemann,4,14,t028,BMW Championship,2020,weekly
T4,T37,Jon Rahm,4,14,t028,BMW Championship,2020,weekly
T6,T52,Justin Thomas,4,13,t028,BMW Championship,2020,weekly
T6,,Byeong Hun An,4,13,t028,BMW Championship,2020,weekly
T6,,Joel Dahmen,4,13,t028,BMW Championship,2020,weekly
T6,T1,Scottie Scheffler,4,13,t028,BMW Championship,2020,weekly
T6,T59,Xander Schauffele,4,13,t028,BMW Championship,2020,weekly
T6,,Tony Finau,4,13,t028,BMW Championship,2020,weekly
T12,T26,Danny Lee,4,12,t028,BMW Championship,2020,weekly
T12,T26,Jason Kokrak,4,12,t028,BMW Championship,2020,weekly
T12,,Gary Woodland,4,12,t028,BMW Championship,2020,weekly
T12,T26,Hideki Matsuyama,4,12,t028,BMW Championship,2020,weekly
T12,T26,Patrick Reed,4,12,t028,BMW Championship,2020,weekly
T12,T66,Adam Long,4,12,t028,BMW Championship,2020,weekly
T12,,Collin Morikawa,4,12,t028,BMW Championship,2020,weekly
T19,T5,Tyrrell Hatton,4,11,t028,BMW Championship,2020,weekly
T19,T37,Lanto Griffin,4,11,t028,BMW Championship,2020,weekly
T19,,Patrick Cantlay,4,11,t028,BMW Championship,2020,weekly
T19,,Tom Hoge,4,11,t028,BMW Championship,2020,weekly
T19,T11,Viktor Hovland,4,11,t028,BMW Championship,2020,weekly
T19,,Bryson DeChambeau,4,11,t028,BMW Championship,2020,weekly
T19,T52,Brendan Steele,4,11,t028,BMW Championship,2020,weekly
T19,T11,Brian Harman,4,11,t028,BMW Championship,2020,weekly
T19,T66,Kevin Streelman,4,11,t028,BMW Championship,2020,weekly
T28,T11,Alex Noren,4,10,t028,BMW Championship,2020,weekly
T28,T52,Charles Howell III,4,10,t028,BMW Championship,2020,weekly
T28,,Nick Taylor,4,10,t028,BMW Championship,2020,weekly
T28,T16,Bubba Watson,4,10,t028,BMW Championship,2020,weekly
T28,T37,Cameron Smith,4,10,t028,BMW Championship,2020,weekly
T28,T45,Tyler Duncan,4,10,t028,BMW Championship,2020,weekly
T28,T59,Richy Werenski,4,10,t028,BMW Championship,2020,weekly
T35,T26,Russell Henley,4,9,t028,BMW Championship,2020,weekly
T35,T26,Mackenzie Hughes,4,9,t028,BMW Championship,2020,weekly
T35,,Sungjae Im,4,9,t028,BMW Championship,2020,weekly
T35,,Max Homa,4,9,t028,BMW Championship,2020,weekly
T35,T5,Daniel Berger,4,9,t028,BMW Championship,2020,weekly
T35,,Matt Fitzpatrick,4,9,t028,BMW Championship,2020,weekly
T35,,Abraham Ancer,4,9,t028,BMW Championship,2020,weekly
T35,T11,Sebastián Muñoz,4,9,t028,BMW Championship,2020,weekly
T35,T16,Matthew Wolff,4,9,t028,BMW Championship,2020,weekly
T35,T21,Louis Oosthuizen,4,9,t028,BMW Championship,2020,weekly
T35,T26,Matt Kuchar,4,9,t028,BMW Championship,2020,weekly
T35,T45,Tiger Woods,4,9,t028,BMW Championship,2020,weekly
T35,T16,Kevin Kisner,4,9,t028,BMW Championship,2020,weekly
T35,,Dylan Frittelli,4,9,t028,BMW Championship,2020,weekly
T49,,Jim Herman,4,8,t028,BMW Championship,2020,weekly
T49,T5,Ryan Palmer,4,8,t028,BMW Championship,2020,weekly
T49,T52,Adam Scott,4,8,t028,BMW Championship,2020,weekly
T49,,Adam Hadwin,4,8,t028,BMW Championship,2020,weekly
T49,,Carlos Ortiz,4,8,t028,BMW Championship,2020,weekly
T49,T1,Harris English,4,8,t028,BMW Championship,2020,weekly
T49,T1,Talor Gooch,4,8,t028,BMW Championship,2020,weekly
T49,T21,Maverick McNealy,4,8,t028,BMW Championship,2020,weekly
T49,65,J.T. Poston,4,8,t028,BMW Championship,2020,weekly
T58,T5,Harry Higgs,4,7,t028,BMW Championship,2020,weekly
T58,T45,Corey Conners,4,7,t028,BMW Championship,2020,weekly
T58,,Cameron Champ,4,7,t028,BMW Championship,2020,weekly
T58,T45,Kevin Na,4,7,t028,BMW Championship,2020,weekly
T58,,Jason Day,4,7,t028,BMW Championship,2020,weekly
T58,,Billy Horschel,4,7,t028,BMW Championship,2020,weekly
T64,T66,Paul Casey,4,6,t028,BMW Championship,2020,weekly
T64,T59,Andrew Landry,4,6,t028,BMW Championship,2020,weekly
T64,T45,Mark Hubbard,4,6,t028,BMW Championship,2020,weekly
T67,T11,Robby Shelton,4,5,t028,BMW Championship,2020,weekly
T67,,Michael Thompson,4,5,t028,BMW Championship,2020,weekly
69,,Marc Leishman,4,4,t028,BMW Championship,2020,weekly
T1,T10,Harris English,4,24,t027,THE NORTHERN TRUST,2020,weekly
T1,,Keith Mitchell,4,24,t027,THE NORTHERN TRUST,2020,weekly
T1,,Scottie Scheffler,4,24,t027,THE NORTHERN TRUST,2020,weekly
T1,T14,Talor Gooch,4,24,t027,THE NORTHERN TRUST,2020,weekly
T5,,Daniel Berger,4,23,t027,THE NORTHERN TRUST,2020,weekly
T5,T10,Cam Davis,4,23,t027,THE NORTHERN TRUST,2020,weekly
T5,,Dustin Johnson,4,23,t027,THE NORTHERN TRUST,2020,weekly
T5,,Harry Higgs,4,23,t027,THE NORTHERN TRUST,2020,weekly
T5,,Tyrrell Hatton,4,23,t027,THE NORTHERN TRUST,2020,weekly
T5,,Ryan Palmer,4,23,t027,THE NORTHERN TRUST,2020,weekly
T11,,Alex Noren,4,22,t027,THE NORTHERN TRUST,2020,weekly
T11,T39,Brian Harman,4,22,t027,THE NORTHERN TRUST,2020,weekly
T11,,Robby Shelton,4,22,t027,THE NORTHERN TRUST,2020,weekly
T11,,Viktor Hovland,4,22,t027,THE NORTHERN TRUST,2020,weekly
T11,T59,Sebastián Muñoz,4,22,t027,THE NORTHERN TRUST,2020,weekly
T16,T1,Si Woo Kim,4,21,t027,THE NORTHERN TRUST,2020,weekly
T16,,Matthew Wolff,4,21,t027,THE NORTHERN TRUST,2020,weekly
T16,T7,Kevin Kisner,4,21,t027,THE NORTHERN TRUST,2020,weekly
T16,,Bubba Watson,4,21,t027,THE NORTHERN TRUST,2020,weekly
T16,,Charley Hoffman,4,21,t027,THE NORTHERN TRUST,2020,weekly
T21,T10,Zach Johnson,4,20,t027,THE NORTHERN TRUST,2020,weekly
T21,,Louis Oosthuizen,4,20,t027,THE NORTHERN TRUST,2020,weekly
T21,T4,Webb Simpson,4,20,t027,THE NORTHERN TRUST,2020,weekly
T21,,K.H. Lee,4,20,t027,THE NORTHERN TRUST,2020,weekly
T21,,Maverick McNealy,4,20,t027,THE NORTHERN TRUST,2020,weekly
T26,T39,Adam Schenk,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,,Rory McIlroy,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,,Danny Lee,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,T30,Tommy Fleetwood,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,T1,Jason Kokrak,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,,Hideki Matsuyama,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,,Keegan Bradley,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,T14,Russell Henley,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,T48,Patrick Reed,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,,Mackenzie Hughes,4,19,t027,THE NORTHERN TRUST,2020,weekly
T26,,Matt Kuchar,4,19,t027,THE NORTHERN TRUST,2020,weekly
T37,T48,Scott Piercy,4,18,t027,THE NORTHERN TRUST,2020,weekly
T37,T59,Matt Jones,4,18,t027,THE NORTHERN TRUST,2020,weekly
T37,,Justin Rose,4,18,t027,THE NORTHERN TRUST,2020,weekly
T37,,Lanto Griffin,4,18,t027,THE NORTHERN TRUST,2020,weekly
T37,,Cameron Smith,4,18,t027,THE NORTHERN TRUST,2020,weekly
T37,,Jon Rahm,4,18,t027,THE NORTHERN TRUST,2020,weekly
T37,T1,Denny McCarthy,4,18,t027,THE NORTHERN TRUST,2020,weekly
T37,,Wyndham Clark,4,18,t027,THE NORTHERN TRUST,2020,weekly
T45,T20,Mark Hubbard,4,17,t027,THE NORTHERN TRUST,2020,weekly
T45,,Corey Conners,4,17,t027,THE NORTHERN TRUST,2020,weekly
T45,T7,Tyler Duncan,4,17,t027,THE NORTHERN TRUST,2020,weekly
T45,,Emiliano Grillo,4,17,t027,THE NORTHERN TRUST,2020,weekly
T45,T67,Troy Merritt,4,17,t027,THE NORTHERN TRUST,2020,weekly
T45,,Tiger Woods,4,17,t027,THE NORTHERN TRUST,2020,weekly
T45,,Kevin Na,4,17,t027,THE NORTHERN TRUST,2020,weekly
T52,,Charles Howell III,4,16,t027,THE NORTHERN TRUST,2020,weekly
T52,,Ian Poulter,4,16,t027,THE NORTHERN TRUST,2020,weekly
T52,,Adam Scott,4,16,t027,THE NORTHERN TRUST,2020,weekly
T52,,Brendan Steele,4,16,t027,THE NORTHERN TRUST,2020,weekly
T52,,Brendon Todd,4,16,t027,THE NORTHERN TRUST,2020,weekly
T52,,Justin Thomas,4,16,t027,THE NORTHERN TRUST,2020,weekly
T52,,Beau Hossler,4,16,t027,THE NORTHERN TRUST,2020,weekly
T59,,Rickie Fowler,4,15,t027,THE NORTHERN TRUST,2020,weekly
T59,T39,Andrew Landry,4,15,t027,THE NORTHERN TRUST,2020,weekly
T59,,Cameron Tringale,4,15,t027,THE NORTHERN TRUST,2020,weekly
T59,,Richy Werenski,4,15,t027,THE NORTHERN TRUST,2020,weekly
T59,,Xander Schauffele,4,15,t027,THE NORTHERN TRUST,2020,weekly
T59,,Chez Reavie,4,15,t027,THE NORTHERN TRUST,2020,weekly
65,,J.T. Poston,4,14,t027,THE NORTHERN TRUST,2020,weekly
T66,,Scott Harrington,4,13,t027,THE NORTHERN TRUST,2020,weekly
T66,T30,Adam Long,4,13,t027,THE NORTHERN TRUST,2020,weekly
T66,T72,Patrick Rodgers,4,13,t027,THE NORTHERN TRUST,2020,weekly
T66,,Kevin Streelman,4,13,t027,THE NORTHERN TRUST,2020,weekly
T66,T30,Paul Casey,4,13,t027,THE NORTHERN TRUST,2020,weekly
T1,,Jason Kokrak,4,25,t013,Wyndham Championship,2020,weekly
T1,T37,Si Woo Kim,4,25,t013,Wyndham Championship,2020,weekly
T1,T69,Denny McCarthy,4,25,t013,Wyndham Championship,2020,weekly
T4,,Kris Ventura,4,24,t013,Wyndham Championship,2020,weekly
T4,T75,Webb Simpson,4,24,t013,Wyndham Championship,2020,weekly
T4,T23,Billy Horschel,4,24,t013,Wyndham Championship,2020,weekly
T7,T5,Kevin Kisner,4,23,t013,Wyndham Championship,2020,weekly
T7,T61,Jim Herman,4,23,t013,Wyndham Championship,2020,weekly
T7,,Tyler Duncan,4,23,t013,Wyndham Championship,2020,weekly
T10,T61,Harris English,4,22,t013,Wyndham Championship,2020,weekly
T10,,Peter Malnati,4,22,t013,Wyndham Championship,2020,weekly
T10,,Cam Davis,4,22,t013,Wyndham Championship,2020,weekly
T10,,Zach Johnson,4,22,t013,Wyndham Championship,2020,weekly
T14,,Roger Sloan,4,21,t013,Wyndham Championship,2020,weekly
T14,T54,Russell Henley,4,21,t013,Wyndham Championship,2020,weekly
T14,T15,Harold Varner III,4,21,t013,Wyndham Championship,2020,weekly
T14,,Talor Gooch,4,21,t013,Wyndham Championship,2020,weekly
T14,T23,Doc Redman,4,21,t013,Wyndham Championship,2020,weekly
T14,,Rob Oppenheim,4,21,t013,Wyndham Championship,2020,weekly
T20,,Chris Baker,4,20,t013,Wyndham Championship,2020,weekly
T20,,Chesson Hadley,4,20,t013,Wyndham Championship,2020,weekly
T20,T61,Mark Hubbard,4,20,t013,Wyndham Championship,2020,weekly
T20,,Sungjae Im,4,20,t013,Wyndham Championship,2020,weekly
T24,,Rafa Cabrera Bello,4,19,t013,Wyndham Championship,2020,weekly
T24,,Josh Teater,4,19,t013,Wyndham Championship,2020,weekly
T24,,Seamus Power,4,19,t013,Wyndham Championship,2020,weekly
T24,,Scott Stallings,4,19,t013,Wyndham Championship,2020,weekly
T24,T23,Shane Lowry,4,19,t013,Wyndham Championship,2020,weekly
T24,,Ryan Armour,4,19,t013,Wyndham Championship,2020,weekly
T30,T18,Paul Casey,4,18,t013,Wyndham Championship,2020,weekly
T30,,Ryan Brehm,4,18,t013,Wyndham Championship,2020,weekly
T30,T18,Tommy Fleetwood,4,18,t013,Wyndham Championship,2020,weekly
T30,,Brian Stuard,4,18,t013,Wyndham Championship,2020,weekly
T30,T37,Adam Long,4,18,t013,Wyndham Championship,2020,weekly
T30,T69,Tom Hoge,4,18,t013,Wyndham Championship,2020,weekly
T30,,Christiaan Bezuidenhout,4,18,t013,Wyndham Championship,2020,weekly
T30,,Sam Burns,4,18,t013,Wyndham Championship,2020,weekly
T30,,Vincent Whaley,4,18,t013,Wyndham Championship,2020,weekly
T39,T23,Bud Cauley,4,17,t013,Wyndham Championship,2020,weekly
T39,,Austin Cook,4,17,t013,Wyndham Championship,2020,weekly
T39,,Adam Schenk,4,17,t013,Wyndham Championship,2020,weekly
T39,,Hank Lebioda,4,17,t013,Wyndham Championship,2020,weekly
T39,T75,Brian Harman,4,17,t013,Wyndham Championship,2020,weekly
T39,T47,Brandt Snedeker,4,17,t013,Wyndham Championship,2020,weekly
T39,,Matt Every,4,17,t013,Wyndham Championship,2020,weekly
T39,,C.T. Pan,4,17,t013,Wyndham Championship,2020,weekly
T39,,Andrew Landry,4,17,t013,Wyndham Championship,2020,weekly
T48,,Scott Brown,4,16,t013,Wyndham Championship,2020,weekly
T48,,Chris Kirk,4,16,t013,Wyndham Championship,2020,weekly
T48,,Patton Kizzire,4,16,t013,Wyndham Championship,2020,weekly
T48,T37,Patrick Reed,4,16,t013,Wyndham Championship,2020,weekly
T48,,Scott Piercy,4,16,t013,Wyndham Championship,2020,weekly
T53,,Jason Dufner,4,15,t013,Wyndham Championship,2020,weekly
T53,,Sergio Garcia,4,15,t013,Wyndham Championship,2020,weekly
T53,,Joaquin Niemann,4,15,t013,Wyndham Championship,2020,weekly
T53,T61,Luke List,4,15,t013,Wyndham Championship,2020,weekly
T53,T23,Dylan Frittelli,4,15,t013,Wyndham Championship,2020,weekly
T53,,Michael Gligic,4,15,t013,Wyndham Championship,2020,weekly
T59,,Matt Jones,4,14,t013,Wyndham Championship,2020,weekly
T59,,Henrik Norlander,4,14,t013,Wyndham Championship,2020,weekly
T59,,Bo Hoag,4,14,t013,Wyndham Championship,2020,weekly
T59,,Tom Lewis,4,14,t013,Wyndham Championship,2020,weekly
T59,,Matthew NeSmith,4,14,t013,Wyndham Championship,2020,weekly
T59,,Brinson Paolini,4,14,t013,Wyndham Championship,2020,weekly
T59,,Sebastián Muñoz,4,14,t013,Wyndham Championship,2020,weekly
T59,,Kramer Hickok,4,14,t013,Wyndham Championship,2020,weekly
T67,,Ben Martin,4,13,t013,Wyndham Championship,2020,weekly
T67,,Will Gordon,4,13,t013,Wyndham Championship,2020,weekly
T67,,Peter Uihlein,4,13,t013,Wyndham Championship,2020,weekly
T67,,Troy Merritt,4,13,t013,Wyndham Championship,2020,weekly
T67,,Davis Love III,4,13,t013,Wyndham Championship,2020,weekly
T72,T54,Nate Lashley,4,12,t013,Wyndham Championship,2020,weekly
T72,,Russell Knox,4,12,t013,Wyndham Championship,2020,weekly
T72,,Patrick Rodgers,4,12,t013,Wyndham Championship,2020,weekly
T72,,Wesley Bryan,4,12,t013,Wyndham Championship,2020,weekly
76,,Matthias Schwab,4,11,t013,Wyndham Championship,2020,weekly
77,T54,Jordan Spieth,4,10,t013,Wyndham Championship,2020,weekly
1,T4,Bryson DeChambeau,4,23,t033,PGA Championship,2020,weekly
T2,T48,Scottie Scheffler,4,21,t033,PGA Championship,2020,weekly
T2,T4,Dustin Johnson,4,21,t033,PGA Championship,2020,weekly
4,,Justin Rose,4,20,t033,PGA Championship,2020,weekly
T5,T56,Ian Poulter,4,19,t033,PGA Championship,2020,weekly
T5,,Charl Schwartzel,4,19,t033,PGA Championship,2020,weekly
T5,T13,Kevin Kisner,4,19,t033,PGA Championship,2020,weekly
T5,T19,Cameron Champ,4,19,t033,PGA Championship,2020,weekly
T9,T8,Justin Thomas,4,18,t033,PGA Championship,2020,weekly
T9,T19,Daniel Berger,4,18,t033,PGA Championship,2020,weekly
T9,,Kurt Kitayama,4,18,t033,PGA Championship,2020,weekly
T9,T34,Collin Morikawa,4,18,t033,PGA Championship,2020,weekly
T9,T48,Bernd Wiesberger,4,18,t033,PGA Championship,2020,weekly
T9,T72,Tony Finau,4,18,t033,PGA Championship,2020,weekly
T15,T8,Joel Dahmen,4,17,t033,PGA Championship,2020,weekly
T15,,Harold Varner III,4,17,t033,PGA Championship,2020,weekly
T15,T41,Xander Schauffele,4,17,t033,PGA Championship,2020,weekly
T18,2,Brooks Koepka,4,16,t033,PGA Championship,2020,weekly
T18,T66,Rory McIlroy,4,16,t033,PGA Championship,2020,weekly
T18,,Michael Lorenzo-Vera,4,16,t033,PGA Championship,2020,weekly
T18,T34,Tommy Fleetwood,4,16,t033,PGA Championship,2020,weekly
T18,T66,Paul Casey,4,16,t033,PGA Championship,2020,weekly
T23,T28,Louis Oosthuizen,4,15,t033,PGA Championship,2020,weekly
T23,T28,Kevin Streelman,4,15,t033,PGA Championship,2020,weekly
T23,T8,Jason Day,4,15,t033,PGA Championship,2020,weekly
T23,T4,Billy Horschel,4,15,t033,PGA Championship,2020,weekly
T23,,Danny Lee,4,15,t033,PGA Championship,2020,weekly
T23,,Dylan Frittelli,4,15,t033,PGA Championship,2020,weekly
T23,T19,Brendon Todd,4,15,t033,PGA Championship,2020,weekly
T23,T28,Shane Lowry,4,15,t033,PGA Championship,2020,weekly
T23,3,Byeong Hun An,4,15,t033,PGA Championship,2020,weekly
T23,,Bud Cauley,4,15,t033,PGA Championship,2020,weekly
T23,T56,Haotong Li,4,15,t033,PGA Championship,2020,weekly
T23,T19,Jon Rahm,4,15,t033,PGA Championship,2020,weekly
T23,T28,Victor Perez,4,15,t033,PGA Championship,2020,weekly
T23,,Doc Redman,4,15,t033,PGA Championship,2020,weekly
T37,T34,Patrick Reed,4,14,t033,PGA Championship,2020,weekly
T37,,Adam Long,4,14,t033,PGA Championship,2020,weekly
T37,T56,Cameron Smith,4,14,t033,PGA Championship,2020,weekly
T37,,Si Woo Kim,4,14,t033,PGA Championship,2020,weekly
T37,T13,Erik van Rooyen,4,14,t033,PGA Championship,2020,weekly
T37,T19,Matthew Wolff,4,14,t033,PGA Championship,2020,weekly
T37,,Alex Noren,4,14,t033,PGA Championship,2020,weekly
T37,,Brendan Steele,4,14,t033,PGA Championship,2020,weekly
T37,T41,Ryan Palmer,4,14,t033,PGA Championship,2020,weekly
T37,,Tiger Woods,4,14,t033,PGA Championship,2020,weekly
T47,T75,Brandt Snedeker,4,13,t033,PGA Championship,2020,weekly
T47,T34,Hideki Matsuyama,4,13,t033,PGA Championship,2020,weekly
T47,,Lanto Griffin,4,13,t033,PGA Championship,2020,weekly
T47,T19,Abraham Ancer,4,13,t033,PGA Championship,2020,weekly
T47,T56,Viktor Hovland,4,13,t033,PGA Championship,2020,weekly
T47,T34,J.T. Poston,4,13,t033,PGA Championship,2020,weekly
T47,,Sepp Straka,4,13,t033,PGA Championship,2020,weekly
T54,T8,Jordan Spieth,4,12,t033,PGA Championship,2020,weekly
T54,,Russell Henley,4,12,t033,PGA Championship,2020,weekly
T54,T34,Mackenzie Hughes,4,12,t033,PGA Championship,2020,weekly
T54,,Keith Mitchell,4,12,t033,PGA Championship,2020,weekly
T54,,Joost Luiten,4,12,t033,PGA Championship,2020,weekly
T54,,Nate Lashley,4,12,t033,PGA Championship,2020,weekly
T54,,Adam Scott,4,12,t033,PGA Championship,2020,weekly
T61,,Rory Sabbatini,4,11,t033,PGA Championship,2020,weekly
T61,T13,Bubba Watson,4,11,t033,PGA Championship,2020,weekly
T61,,Luke List,4,11,t033,PGA Championship,2020,weekly
T61,,Jim Herman,4,11,t033,PGA Championship,2020,weekly
T61,,Emiliano Grillo,4,11,t033,PGA Championship,2020,weekly
T61,,Harris English,4,11,t033,PGA Championship,2020,weekly
T61,T28,Patrick Cantlay,4,11,t033,PGA Championship,2020,weekly
T61,,Mark Hubbard,4,11,t033,PGA Championship,2020,weekly
T69,,Tom Hoge,4,10,t033,PGA Championship,2020,weekly
T69,,Denny McCarthy,4,10,t033,PGA Championship,2020,weekly
T69,T41,Robert MacIntyre,4,10,t033,PGA Championship,2020,weekly
T69,T48,Chez Reavie,4,10,t033,PGA Championship,2020,weekly
T69,T56,Gary Woodland,4,10,t033,PGA Championship,2020,weekly
T69,T72,Adam Hadwin,4,10,t033,PGA Championship,2020,weekly
T75,,Brian Harman,4,9,t033,PGA Championship,2020,weekly
T75,T13,Webb Simpson,4,9,t033,PGA Championship,2020,weekly
T75,T48,Matt Wallace,4,9,t033,PGA Championship,2020,weekly
T78,T28,Sung Kang,4,8,t033,PGA Championship,2020,weekly
T78,T4,Phil Mickelson,4,8,t033,PGA Championship,2020,weekly
1,NA,Tom Lewis,4,24,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
2,NA,Brooks Koepka,4,22,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
3,NA,Byeong Hun An,4,21,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T4,NA,Dustin Johnson,4,20,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T4,NA,Bryson DeChambeau,4,20,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T4,NA,Phil Mickelson,4,20,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T4,NA,Billy Horschel,4,20,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T8,NA,Kevin Na,4,19,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T8,NA,Jason Day,4,19,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T8,NA,Justin Thomas,4,19,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T8,NA,Jordan Spieth,4,19,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T8,NA,Joel Dahmen,4,19,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T13,NA,Erik van Rooyen,4,18,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T13,NA,Joaquin Niemann,4,18,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T13,NA,Christiaan Bezuidenhout,4,18,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T13,NA,Bubba Watson,4,18,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T13,NA,Webb Simpson,4,18,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T13,NA,Kevin Kisner,4,18,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T19,NA,Brendon Todd,4,17,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T19,NA,Jason Kokrak,4,17,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T19,NA,Rickie Fowler,4,17,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T19,NA,Daniel Berger,4,17,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T19,NA,Matt Fitzpatrick,4,17,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T19,NA,Abraham Ancer,4,17,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T19,NA,Jon Rahm,4,17,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T19,NA,Cameron Champ,4,17,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T19,NA,Matthew Wolff,4,17,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,Shane Lowry,4,16,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,Patrick Cantlay,4,16,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,Victor Perez,4,16,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,Sung Kang,4,16,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,Kevin Streelman,4,16,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,Louis Oosthuizen,4,16,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T34,NA,Sergio Garcia,4,15,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T34,NA,Tommy Fleetwood,4,15,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T34,NA,Hideki Matsuyama,4,15,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T34,NA,Patrick Reed,4,15,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T34,NA,Mackenzie Hughes,4,15,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T34,NA,J.T. Poston,4,15,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T34,NA,Collin Morikawa,4,15,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T41,NA,Andrew Landry,4,14,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T41,NA,Corey Conners,4,14,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
